1008,81,1,1,R,SALPL1,,SALPL1,SALPL1,03OCT2007:00:00:00,VND,T,01OCT2010:00:00:00,36,30SEP2010:00:00:00,,,U,43000000,OTC,,E,PFRMON,0,,,0,,E,01NOV2007:00:00:00,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,,0,1779100,,,,,,VND,,,,01OCT2010:00:00:00,,0,,,,,,,,,,,1779100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.02,,,,,50203015,71001481051,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,03OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,03OCT2007:11:33:09,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,SALPL1,,,01NOV2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000095,I,,,N,N,,,,,0,BR0001,2,BR0001,2,,N,43000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.0927E+14,,,43000000,,,3,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0203E+20,03OCT2007:00:00:00,1779100,N,0,,01OCT2010:00:00:00,,,,,0,16-Dec-20
1009,93,1,1,R,INSPL1,,INSPL1,INSPL1,28SEP2007:00:00:00,VND,T,01OCT2011:00:00:00,48,30SEP2011:00:00:00,,,U,52000000,OTC,,E,PFRMON,0,,,0,,E,01NOV2007:00:00:00,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,0,0,1733200,,,,,,VND,,,,,,0,,,,,,,,,,,1733200,,,,,,,,,,,,,,,,,,,11NOV2011:00:00:00,11NOV2011:00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.31,,,,,50304019,,,,,,,,,,,,,,,,,,,,,,0,,,,TB12,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,11NOV2011:00:00:00,,NONE,,,,,,0,,,,,,,,,02OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,01OCT2007:16:16:07,A,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,INSPL1,,,01NOV2007:00:00:00,,,,,,27,,Y,R,,,,,,,,,,,N,,,,,,10000105,I,,,N,N,,,,,0,BR0001,2,BR0001,2,,N,52000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.0928E+14,,,52000000,,,4095,TB6,TB12,**WWWWWWWWWWWWWWWWWWWWWW,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,50304019,01OCT2007:00:00:00,1733200,,0,,01OCT2011:00:00:00,,,,,,16-Dec-20
1020,164,1,1,R,FTKSFN,,FTKSFN,FTKSFN,04OCT2007:00:00:00,VND,T,05JUN2008:00:00:00,12,04JUN2008:00:00:00,,,U,6290000,OTC,,E,PFRMON,0,,,0,,E,04OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,1048333.34,0,524166.67,,,,,,VND,,,,05JUN2008:00:00:00,,0,,,,,,,,,,,524166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50203015,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,04OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,04OCT2007:11:37:59,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,04OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000173,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,6290000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,6290000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,502030150,04OCT2007:00:00:00,524166.67,N,0,,05JUN2008:00:00:00,,,,,0,16-Dec-20
1021,165,1,1,R,FTKSFN,,FTKSFN,FTKSFN,04OCT2007:00:00:00,VND,T,05JUN2008:00:00:00,12,04JUN2008:00:00:00,,,U,9690000,OTC,,E,PFRMON,0,,,0,,E,04OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,1615000,0,807500,,,,,,VND,,,,05JUN2008:00:00:00,,0,,,,,,,,,,,807500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10310019,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,04OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,04OCT2007:11:39:19,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,04OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000174,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,9690000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,9690000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,103100190,04OCT2007:00:00:00,807500,N,0,,05JUN2008:00:00:00,,,,,0,16-Dec-20
1022,168,1,1,R,FTKSFN,,FTKSFN,FTKSFN,04OCT2007:00:00:00,VND,T,05JUN2008:00:00:00,12,04JUN2008:00:00:00,,,U,4990000,OTC,,E,PFRMON,0,,,0,,E,04OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,831666.68,0,415833.34,,,,,,VND,,,,05JUN2008:00:00:00,,0,,,,,,,,,,,415833.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10310019,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,04OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,04OCT2007:11:43:58,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,04OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000177,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4990000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,4990000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,103100190,04OCT2007:00:00:00,415833.34,N,0,,05JUN2008:00:00:00,,,,,0,16-Dec-20
1023,169,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4850000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,808333.34,0,404166.67,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,404166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10310019,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:12:54,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000178,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4850000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,4850000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,103100190,08OCT2007:00:00:00,404166.67,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1024,170,1,1,R,FTKSFN,,FTKSFN,FTKSFN,04OCT2007:00:00:00,VND,T,05JUN2008:00:00:00,12,04JUN2008:00:00:00,,,U,4990000,OTC,,E,PFRMON,0,,,0,,E,04OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,831666.68,0,415833.34,,,,,,VND,,,,05JUN2008:00:00:00,,0,,,,,,,,,,,415833.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50307015,80078,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,04OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,04OCT2007:11:45:33,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,04OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000179,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4990000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,4990000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0307E+12,04OCT2007:00:00:00,415833.34,N,0,,05JUN2008:00:00:00,,,,,0,16-Dec-20
1025,171,1,1,R,FTKSFN,,FTKSFN,FTKSFN,04OCT2007:00:00:00,VND,T,05JUN2008:00:00:00,12,04JUN2008:00:00:00,,,U,4090000,OTC,,E,PFRMON,0,,,0,,E,04OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,681666.68,0,340833.34,,,,,,VND,,,,04JAN2008:00:00:00,,0,,,,,,,,,,,340833.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50307015,25556229,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,04OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,04OCT2007:11:46:43,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,04OCT2007:00:00:00,,,,,,6,,Y,R,,,,,,,,,,,N,,,,,,10000180,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4090000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1003E+14,,,4090000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0307E+15,04OCT2007:00:00:00,340833.34,N,0,,04JAN2008:00:00:00,,,,,0,16-Dec-20
1026,197,1,1,R,SALPL1,,SALPL1,SALPL1,09OCT2007:00:00:00,VND,T,01OCT2010:00:00:00,36,30SEP2010:00:00:00,,,U,50000000,OTC,,E,PFRMON,0,,,0,,E,01NOV2007:00:00:00,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,,0,1988800,,,,,,VND,,,,21MAY2010:00:00:00,,0,,,,,,,,,,,1988800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.03,,,,,50203015,71001278558,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,09OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,09OCT2007:10:57:56,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,SALPL1,,,01NOV2007:00:00:00,,,,,,5,,Y,R,,,,,,,,,,,N,,,,,,10000206,I,,,N,N,,,,,0,BR0001,2,BR0001,2,,N,50000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1004E+14,,,50000000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0203E+20,09OCT2007:00:00:00,1988800,N,0,,21MAY2010:00:00:00,,,,,0,16-Dec-20
1027,203,1,1,R,SALPL1,,SALPL1,SALPL1,04OCT2007:00:00:00,VND,T,01OCT2009:00:00:00,24,30SEP2009:00:00:00,,,U,36000000,OTC,,E,PFRMON,0,,,0,,E,01NOV2007:00:00:00,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,0,0,1989600,,,,,,VND,,,,,,0,,,,,,,,,,,1989600,,,,,,,,,,,,,,,,,,,11NOV2011:00:00:00,11NOV2011:00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.74,,,,,50309024,,,,,,,,,,,,,,,,,,,,,,0,,,,TB12,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,11NOV2011:00:00:00,,NONE,,,,,,0,,,,,,,,,15OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,12OCT2007:17:15:32,A,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,SALPL1,,,01NOV2007:00:00:00,,,,,,18,,Y,R,,,,,,,,,,,N,,,,,,10000212,I,,,N,N,,,,,0,BR0001,2,BR0001,2,,N,36000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1004E+14,,,36000000,,,4545,TB6,TB12,**WWWWWWWWWWWWWWWWWWWWWW,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,50309024,12OCT2007:00:00:00,1989600,,0,,01OCT2009:00:00:00,,,,,,16-Dec-20
1028,209,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,6090000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,1015000,0,507500,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,507500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50310014,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:11:13,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000218,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,6090000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,6090000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,503100140,08OCT2007:00:00:00,507500,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1029,210,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4850000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,808333.34,0,404166.67,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,404166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50310014,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:16:13,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000219,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4850000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,4850000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,503100140,08OCT2007:00:00:00,404166.67,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1030,211,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4450000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,741666.68,0,370833.34,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,370833.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10310019,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:14:26,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000220,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4450000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,4450000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,103100190,08OCT2007:00:00:00,370833.34,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1031,212,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,5150000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,858333.34,0,429166.67,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,429166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50307015,24691359,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:09:15,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000221,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,5150000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,5150000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0307E+15,08OCT2007:00:00:00,429166.67,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1032,213,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4990000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,831666.68,0,415833.34,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,415833.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,10310019,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:07:24,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000222,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4990000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,4990000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,103100190,08OCT2007:00:00:00,415833.34,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1033,215,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4250000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,708333.34,0,354166.67,,,,,,VND,,,,18FEB2008:00:00:00,,0,,,,,,,,,,,354166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50310014,0,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:05:17,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,5,,Y,R,,,,,,,,,,,N,,,,,,10000224,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4250000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,4250000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,503100140,08OCT2007:00:00:00,354166.67,N,0,,18FEB2008:00:00:00,,,,,0,16-Dec-20
1034,218,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,5750000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,958333.34,0,479166.67,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,479166.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50303018,40901021214,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:01:33,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000227,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,5750000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,5750000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0303E+19,08OCT2007:00:00:00,479166.67,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1035,219,1,1,R,FTKSFN,,FTKSFN,FTKSFN,08OCT2007:00:00:00,VND,T,01JUL2008:00:00:00,12,30JUN2008:00:00:00,,,U,4160000,OTC,,E,PFRMON,0,,,0,,E,08OCT2007:00:00:00,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,693333.34,0,346666.67,,,,,,VND,,,,01JUL2008:00:00:00,,0,,,,,,,,,,,346666.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,50203015,71001042925,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSCH,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,08OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,08OCT2007:14:03:30,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,FTKSFN,,,08OCT2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000228,I,,,N,N,,,,,2,BR0001,2,BR0001,2,,N,4160000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,4160000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,5.0203E+20,08OCT2007:00:00:00,346666.67,N,0,,01JUL2008:00:00:00,,,,,0,16-Dec-20
1036,220,1,1,R,CORPL1,,CORPL1,CORPL1,10OCT2007:00:00:00,VND,T,01OCT2011:00:00:00,48,30SEP2011:00:00:00,,,U,70000000,OTC,,E,PFRMON,0,,,0,,E,01NOV2007:00:00:00,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,0,,0,2158200,,,,,,VND,,,,01OCT2011:00:00:00,,0,,,,,,,,,,,2158200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75,,,,,79307001,248759,,,,,,,,,,,,,,,,,,,,,,,,,REGLR,,1,N,,,,,,,,,,,,,,,,,,,,,,,,DPDSC1,2,,,,,,BRANCH,,,NONE,,,,,,,,,,,,,,,10OCT2007:00:00:00,,MIGMKR,31JAN2019:00:00:00,MIGAUTH,10OCT2007:14:49:19,C,S,N,N,,,,,,,,,,,,,,,,0,Y,,,,CORPL1,,,01NOV2007:00:00:00,,,,,,0,,Y,R,,,,,,,,,,,N,,,,,,10000229,I,,,N,N,,,,,0,BR0001,2,BR0001,2,,N,70000000,,0,,,,,,,,,,,,,,,,,,,,,,,,,7.1005E+14,,,70000000,,,0,REGLR,,,,,31JAN2019:00:00:00,,,,,,,,,,,,0,,,,,,,,,,,,,,,7.9307E+13,10OCT2007:00:00:00,2158200,N,0,,01OCT2011:00:00:00,,,,,0,16-Dec-20
